id,type,x,y,z,users,total_bw,shared_bw,active
40,MICRO,92,70,2,0,500.0,500.0,false
41,MICRO,92,70,2,0,500.0,500.0,false
42,MICRO,12,66,2,0,500.0,500.0,false
43,MICRO,12,66,2,0,500.0,500.0,true
44,MICRO,12,66,2,0,500.0,500.0,false
45,MICRO,29,78,2,0,500.0,500.0,false
46,MICRO,29,78,2,0,500.0,500.0,false
47,MICRO,29,78,2,0,500.0,500.0,false
48,MICRO,52,68,2,0,500.0,500.0,false
49,MICRO,52,68,2,0,500.0,500.0,true
50,MICRO,52,68,2,0,500.0,500.0,false
51,MICRO,62,74,2,0,500.0,500.0,false
52,MICRO,62,74,2,0,500.0,500.0,false
53,MICRO,62,74,2,0,500.0,500.0,false
54,MICRO,49,98,2,0,500.0,500.0,false
55,MICRO,49,98,2,0,500.0,500.0,false
56,MICRO,49,98,2,0,500.0,500.0,false
57,MICRO,6,48,2,0,500.0,500.0,false
58,MICRO,6,48,2,0,500.0,500.0,false
59,MICRO,6,48,2,0,500.0,500.0,false
60,MICRO,73,74,2,0,500.0,500.0,false
61,MICRO,73,74,2,0,500.0,500.0,false
62,MICRO,73,74,2,0,500.0,500.0,false
63,MICRO,22,9,2,0,500.0,500.0,false
64,MICRO,22,9,2,0,500.0,500.0,false
65,MICRO,22,9,2,0,500.0,500.0,false
66,MICRO,9,46,2,0,500.0,500.0,false
67,MICRO,9,46,2,0,500.0,500.0,false
68,MICRO,9,46,2,0,500.0,500.0,true
69,MICRO,42,15,2,0,500.0,500.0,false
70,MICRO,42,15,2,0,500.0,500.0,false
71,MICRO,42,15,2,0,500.0,500.0,false
72,MICRO,1,22,2,0,500.0,500.0,false
73,MICRO,1,22,2,0,500.0,500.0,false
74,MICRO,1,22,2,0,500.0,500.0,false
75,PICO,2,18,1,0,2800.0,2800.0,false
76,PICO,2,18,1,0,2800.0,2800.0,false
77,PICO,2,18,1,0,2800.0,2800.0,false
78,PICO,2,18,1,0,2800.0,2800.0,false
79,PICO,2,18,1,0,2800.0,2800.0,false
80,PICO,2,18,1,0,2800.0,2800.0,false
81,PICO,82,56,1,0,2800.0,2800.0,false
82,PICO,82,56,1,0,2800.0,2800.0,false
83,PICO,82,56,1,0,2800.0,2800.0,false
84,PICO,82,56,1,0,2800.0,2800.0,false
85,PICO,82,56,1,0,2800.0,2800.0,false
86,PICO,82,56,1,0,2800.0,2800.0,false
87,PICO,12,33,1,0,2800.0,2800.0,false
88,PICO,12,33,1,0,2800.0,2800.0,true
89,PICO,12,33,1,0,2800.0,2800.0,false
90,PICO,12,33,1,0,2800.0,2800.0,false
91,PICO,12,33,1,0,2800.0,2800.0,false
92,PICO,12,33,1,0,2800.0,2800.0,false
93,PICO,66,14,1,0,2800.0,2800.0,false
94,PICO,66,14,1,0,2800.0,2800.0,false
95,PICO,66,14,1,0,2800.0,2800.0,false
96,PICO,66,14,1,0,2800.0,2800.0,false
97,PICO,66,14,1,0,2800.0,2800.0,false
98,PICO,66,14,1,0,2800.0,2800.0,true
99,PICO,53,70,1,0,2800.0,2800.0,false
100,PICO,53,70,1,0,2800.0,2800.0,false
101,PICO,53,70,1,0,2800.0,2800.0,false
102,PICO,53,70,1,0,2800.0,2800.0,false
103,PICO,53,70,1,0,2800.0,2800.0,false
104,PICO,53,70,1,0,2800.0,2800.0,false
105,PICO,4,19,1,0,2800.0,2800.0,false
106,PICO,4,19,1,0,2800.0,2800.0,false
107,PICO,4,19,1,0,2800.0,2800.0,false
108,PICO,4,19,1,0,2800.0,2800.0,true
109,PICO,4,19,1,0,2800.0,2800.0,false
110,PICO,4,19,1,0,2800.0,2800.0,true
111,PICO,31,64,1,0,2800.0,2800.0,false
112,PICO,31,64,1,0,2800.0,2800.0,true
113,PICO,31,64,1,1,2800.0,2800.0,true
114,PICO,31,64,1,0,2800.0,2800.0,false
115,PICO,31,64,1,0,2800.0,2800.0,false
116,PICO,31,64,1,0,2800.0,2800.0,false
117,PICO,75,95,1,0,2800.0,2800.0,false
118,PICO,75,95,1,0,2800.0,2800.0,false
119,PICO,75,95,1,0,2800.0,2800.0,false
120,PICO,75,95,1,0,2800.0,2800.0,true
121,PICO,75,95,1,0,2800.0,2800.0,false
122,PICO,75,95,1,2,2800.0,1400.0,true
123,PICO,64,67,1,0,2800.0,2800.0,false
124,PICO,64,67,1,0,2800.0,2800.0,false
125,PICO,64,67,1,0,2800.0,2800.0,false
126,PICO,64,67,1,0,2800.0,2800.0,true
127,PICO,64,67,1,0,2800.0,2800.0,false
128,PICO,64,67,1,0,2800.0,2800.0,false
129,PICO,5,18,1,0,2800.0,2800.0,false
130,PICO,5,18,1,0,2800.0,2800.0,false
131,PICO,5,18,1,0,2800.0,2800.0,false
132,PICO,5,18,1,0,2800.0,2800.0,false
133,PICO,5,18,1,0,2800.0,2800.0,false
134,PICO,5,18,1,0,2800.0,2800.0,false
135,PICO,73,96,1,0,2800.0,2800.0,true
136,PICO,73,96,1,0,2800.0,2800.0,true
137,PICO,73,96,1,0,2800.0,2800.0,false
138,PICO,73,96,1,0,2800.0,2800.0,false
139,PICO,73,96,1,0,2800.0,2800.0,false
140,PICO,73,96,1,0,2800.0,2800.0,false
141,PICO,57,23,1,34,2800.0,82.3529411764706,true
142,PICO,57,23,1,0,2800.0,2800.0,false
143,PICO,57,23,1,0,2800.0,2800.0,true
144,PICO,57,23,1,0,2800.0,2800.0,false
145,PICO,57,23,1,0,2800.0,2800.0,true
146,PICO,57,23,1,0,2800.0,2800.0,true
147,PICO,46,86,1,0,2800.0,2800.0,false
148,PICO,46,86,1,0,2800.0,2800.0,false
149,PICO,46,86,1,0,2800.0,2800.0,false
150,PICO,46,86,1,0,2800.0,2800.0,false
151,PICO,46,86,1,0,2800.0,2800.0,true
152,PICO,46,86,1,0,2800.0,2800.0,false
153,PICO,92,70,1,0,2800.0,2800.0,false
154,PICO,92,70,1,0,2800.0,2800.0,false
155,PICO,92,70,1,0,2800.0,2800.0,false
156,PICO,92,70,1,0,2800.0,2800.0,false
157,PICO,92,70,1,0,2800.0,2800.0,true
158,PICO,92,70,1,0,2800.0,2800.0,false
159,PICO,12,66,1,0,2800.0,2800.0,true
160,PICO,12,66,1,0,2800.0,2800.0,false
161,PICO,12,66,1,0,2800.0,2800.0,false
162,PICO,12,66,1,0,2800.0,2800.0,false
163,PICO,12,66,1,0,2800.0,2800.0,true
164,PICO,12,66,1,0,2800.0,2800.0,false
165,PICO,29,78,1,0,2800.0,2800.0,false
166,PICO,29,78,1,0,2800.0,2800.0,false
167,PICO,29,78,1,0,2800.0,2800.0,false
168,PICO,29,78,1,0,2800.0,2800.0,false
169,PICO,29,78,1,0,2800.0,2800.0,false
170,PICO,29,78,1,0,2800.0,2800.0,true
171,PICO,52,68,1,0,2800.0,2800.0,false
172,PICO,52,68,1,0,2800.0,2800.0,false
173,PICO,52,68,1,0,2800.0,2800.0,false
174,PICO,52,68,1,0,2800.0,2800.0,false
175,PICO,52,68,1,0,2800.0,2800.0,false
176,PICO,52,68,1,0,2800.0,2800.0,false
177,PICO,62,74,1,0,2800.0,2800.0,false
178,PICO,62,74,1,0,2800.0,2800.0,false
179,PICO,62,74,1,0,2800.0,2800.0,false
180,PICO,62,74,1,0,2800.0,2800.0,false
181,PICO,62,74,1,0,2800.0,2800.0,true
182,PICO,62,74,1,0,2800.0,2800.0,false
183,PICO,49,98,1,2,2800.0,1400.0,true
184,PICO,49,98,1,0,2800.0,2800.0,false
185,PICO,49,98,1,0,2800.0,2800.0,false
186,PICO,49,98,1,0,2800.0,2800.0,false
187,PICO,49,98,1,0,2800.0,2800.0,false
188,PICO,49,98,1,0,2800.0,2800.0,false
189,PICO,6,48,1,0,2800.0,2800.0,false
190,PICO,6,48,1,0,2800.0,2800.0,false
191,PICO,6,48,1,0,2800.0,2800.0,false
192,PICO,6,48,1,0,2800.0,2800.0,false
193,PICO,6,48,1,0,2800.0,2800.0,false
194,PICO,6,48,1,0,2800.0,2800.0,true
195,PICO,73,74,1,0,2800.0,2800.0,false
196,PICO,73,74,1,0,2800.0,2800.0,false
197,PICO,73,74,1,0,2800.0,2800.0,false
198,PICO,73,74,1,0,2800.0,2800.0,false
199,PICO,73,74,1,0,2800.0,2800.0,false
200,PICO,73,74,1,0,2800.0,2800.0,false
201,PICO,22,9,1,0,2800.0,2800.0,true
202,PICO,22,9,1,0,2800.0,2800.0,false
203,PICO,22,9,1,0,2800.0,2800.0,true
204,PICO,22,9,1,0,2800.0,2800.0,false
205,PICO,22,9,1,0,2800.0,2800.0,false
206,PICO,22,9,1,0,2800.0,2800.0,true
207,PICO,9,46,1,0,2800.0,2800.0,false
208,PICO,9,46,1,0,2800.0,2800.0,false
209,PICO,9,46,1,0,2800.0,2800.0,false
210,PICO,9,46,1,0,2800.0,2800.0,false
211,PICO,9,46,1,0,2800.0,2800.0,false
212,PICO,9,46,1,0,2800.0,2800.0,false
213,PICO,42,15,1,0,2800.0,2800.0,false
214,PICO,42,15,1,0,2800.0,2800.0,false
215,PICO,42,15,1,0,2800.0,2800.0,false
216,PICO,42,15,1,0,2800.0,2800.0,false
217,PICO,42,15,1,0,2800.0,2800.0,false
218,PICO,42,15,1,2,2800.0,1400.0,true
219,PICO,1,22,1,0,2800.0,2800.0,true
220,PICO,1,22,1,0,2800.0,2800.0,false
221,PICO,1,22,1,0,2800.0,2800.0,false
222,PICO,1,22,1,0,2800.0,2800.0,false
223,PICO,1,22,1,0,2800.0,2800.0,false
224,PICO,1,22,1,0,2800.0,2800.0,true
225,PICO,49,41,1,0,2800.0,2800.0,false
226,PICO,49,41,1,0,2800.0,2800.0,false
227,PICO,49,41,1,0,2800.0,2800.0,true
228,PICO,49,41,1,0,2800.0,2800.0,true
229,PICO,49,41,1,0,2800.0,2800.0,false
230,PICO,49,41,1,0,2800.0,2800.0,false
231,PICO,91,74,1,0,2800.0,2800.0,true
232,PICO,91,74,1,1,2800.0,2800.0,true
233,PICO,91,74,1,0,2800.0,2800.0,false
234,PICO,91,74,1,0,2800.0,2800.0,false
235,PICO,91,74,1,0,2800.0,2800.0,false
236,PICO,91,74,1,2,2800.0,1400.0,true
237,PICO,52,33,1,0,2800.0,2800.0,false
238,PICO,52,33,1,0,2800.0,2800.0,true
239,PICO,52,33,1,0,2800.0,2800.0,false
240,PICO,52,33,1,0,2800.0,2800.0,false
241,PICO,52,33,1,0,2800.0,2800.0,false
242,PICO,52,33,1,0,2800.0,2800.0,true
243,PICO,55,30,1,0,2800.0,2800.0,false
244,PICO,55,30,1,0,2800.0,2800.0,false
245,PICO,55,30,1,0,2800.0,2800.0,false
246,PICO,55,30,1,0,2800.0,2800.0,false
247,PICO,55,30,1,0,2800.0,2800.0,false
248,PICO,55,30,1,0,2800.0,2800.0,false
249,PICO,50,53,1,0,2800.0,2800.0,false
250,PICO,50,53,1,0,2800.0,2800.0,false
251,PICO,50,53,1,0,2800.0,2800.0,true
252,PICO,50,53,1,0,2800.0,2800.0,false
253,PICO,50,53,1,0,2800.0,2800.0,false
254,PICO,50,53,1,0,2800.0,2800.0,false
255,PICO,82,54,1,0,2800.0,2800.0,false
256,PICO,82,54,1,0,2800.0,2800.0,false
257,PICO,82,54,1,0,2800.0,2800.0,false
258,PICO,82,54,1,0,2800.0,2800.0,false
259,PICO,82,54,1,0,2800.0,2800.0,false
260,PICO,82,54,1,0,2800.0,2800.0,false
261,PICO,66,5,1,0,2800.0,2800.0,false
262,PICO,66,5,1,0,2800.0,2800.0,false
263,PICO,66,5,1,0,2800.0,2800.0,false
264,PICO,66,5,1,0,2800.0,2800.0,false
265,PICO,66,5,1,0,2800.0,2800.0,false
266,PICO,66,5,1,1,2800.0,2800.0,true
267,PICO,2,20,1,0,2800.0,2800.0,false
268,PICO,2,20,1,0,2800.0,2800.0,false
269,PICO,2,20,1,0,2800.0,2800.0,false
270,PICO,2,20,1,0,2800.0,2800.0,true
271,PICO,2,20,1,0,2800.0,2800.0,false
272,PICO,2,20,1,0,2800.0,2800.0,false
273,PICO,7,9,1,0,2800.0,2800.0,false
274,PICO,7,9,1,0,2800.0,2800.0,false
275,PICO,7,9,1,0,2800.0,2800.0,false
276,PICO,7,9,1,0,2800.0,2800.0,false
277,PICO,7,9,1,0,2800.0,2800.0,false
278,PICO,7,9,1,0,2800.0,2800.0,false
279,PICO,31,18,1,0,2800.0,2800.0,false
280,PICO,31,18,1,0,2800.0,2800.0,false
281,PICO,31,18,1,0,2800.0,2800.0,false
282,PICO,31,18,1,0,2800.0,2800.0,false
283,PICO,31,18,1,0,2800.0,2800.0,true
284,PICO,31,18,1,0,2800.0,2800.0,false
285,PICO,65,32,1,0,2800.0,2800.0,false
286,PICO,65,32,1,0,2800.0,2800.0,false
287,PICO,65,32,1,0,2800.0,2800.0,false
288,PICO,65,32,1,0,2800.0,2800.0,false
289,PICO,65,32,1,0,2800.0,2800.0,false
290,PICO,65,32,1,0,2800.0,2800.0,false
291,PICO,27,72,1,0,2800.0,2800.0,false
292,PICO,27,72,1,1,2800.0,2800.0,true
293,PICO,27,72,1,0,2800.0,2800.0,false
294,PICO,27,72,1,0,2800.0,2800.0,false
295,PICO,27,72,1,0,2800.0,2800.0,false
296,PICO,27,72,1,0,2800.0,2800.0,false
297,PICO,95,51,1,0,2800.0,2800.0,true
298,PICO,95,51,1,0,2800.0,2800.0,true
299,PICO,95,51,1,0,2800.0,2800.0,false
300,PICO,95,51,1,0,2800.0,2800.0,false
301,PICO,95,51,1,0,2800.0,2800.0,false
302,PICO,95,51,1,0,2800.0,2800.0,false
303,PICO,66,32,1,0,2800.0,2800.0,false
304,PICO,66,32,1,0,2800.0,2800.0,false
305,PICO,66,32,1,0,2800.0,2800.0,true
306,PICO,66,32,1,0,2800.0,2800.0,false
307,PICO,66,32,1,0,2800.0,2800.0,false
308,PICO,66,32,1,0,2800.0,2800.0,false
309,PICO,0,54,1,0,2800.0,2800.0,false
310,PICO,0,54,1,0,2800.0,2800.0,false
311,PICO,0,54,1,0,2800.0,2800.0,true
312,PICO,0,54,1,0,2800.0,2800.0,true
313,PICO,0,54,1,0,2800.0,2800.0,false
314,PICO,0,54,1,0,2800.0,2800.0,false
315,PICO,92,67,1,0,2800.0,2800.0,false
316,PICO,92,67,1,1,2800.0,2800.0,true
317,PICO,92,67,1,0,2800.0,2800.0,false
318,PICO,92,67,1,0,2800.0,2800.0,false
319,PICO,92,67,1,0,2800.0,2800.0,false
320,PICO,92,67,1,0,2800.0,2800.0,false
321,PICO,29,0,1,0,2800.0,2800.0,true
322,PICO,29,0,1,0,2800.0,2800.0,false
323,PICO,29,0,1,0,2800.0,2800.0,false
324,PICO,29,0,1,0,2800.0,2800.0,false
325,PICO,29,0,1,0,2800.0,2800.0,true
326,PICO,29,0,1,0,2800.0,2800.0,false
327,PICO,98,27,1,0,2800.0,2800.0,false
328,PICO,98,27,1,0,2800.0,2800.0,false
329,PICO,98,27,1,0,2800.0,2800.0,false
330,PICO,98,27,1,0,2800.0,2800.0,false
331,PICO,98,27,1,0,2800.0,2800.0,false
332,PICO,98,27,1,0,2800.0,2800.0,true
333,PICO,51,57,1,0,2800.0,2800.0,false
334,PICO,51,57,1,0,2800.0,2800.0,false
335,PICO,51,57,1,0,2800.0,2800.0,false
336,PICO,51,57,1,0,2800.0,2800.0,false
337,PICO,51,57,1,0,2800.0,2800.0,false
338,PICO,51,57,1,0,2800.0,2800.0,false
339,PICO,31,29,1,0,2800.0,2800.0,true
340,PICO,31,29,1,0,2800.0,2800.0,false
341,PICO,31,29,1,0,2800.0,2800.0,false
342,PICO,31,29,1,0,2800.0,2800.0,false
343,PICO,31,29,1,0,2800.0,2800.0,false
344,PICO,31,29,1,0,2800.0,2800.0,false
345,PICO,48,67,1,0,2800.0,2800.0,false
346,PICO,48,67,1,0,2800.0,2800.0,false
347,PICO,48,67,1,0,2800.0,2800.0,false
348,PICO,48,67,1,0,2800.0,2800.0,false
349,PICO,48,67,1,0,2800.0,2800.0,false
350,PICO,48,67,1,0,2800.0,2800.0,true
351,PICO,16,58,1,1,2800.0,2800.0,true
352,PICO,16,58,1,0,2800.0,2800.0,false
353,PICO,16,58,1,0,2800.0,2800.0,false
354,PICO,16,58,1,0,2800.0,2800.0,false
355,PICO,16,58,1,0,2800.0,2800.0,true
356,PICO,16,58,1,0,2800.0,2800.0,false
357,PICO,88,97,1,0,2800.0,2800.0,false
358,PICO,88,97,1,0,2800.0,2800.0,false
359,PICO,88,97,1,0,2800.0,2800.0,true
360,PICO,88,97,1,0,2800.0,2800.0,false
361,PICO,88,97,1,0,2800.0,2800.0,false
362,PICO,88,97,1,0,2800.0,2800.0,false
363,PICO,73,0,1,8,2800.0,350.0,true
364,PICO,73,0,1,0,2800.0,2800.0,false
365,PICO,73,0,1,0,2800.0,2800.0,false
366,PICO,73,0,1,0,2800.0,2800.0,false
367,PICO,73,0,1,0,2800.0,2800.0,false
368,PICO,73,0,1,0,2800.0,2800.0,true
369,PICO,52,55,1,2,2800.0,1400.0,true
370,PICO,52,55,1,0,2800.0,2800.0,false
371,PICO,52,55,1,0,2800.0,2800.0,false
372,PICO,52,55,1,4,2800.0,700.0,true
373,PICO,52,55,1,1,2800.0,2800.0,true
374,PICO,52,55,1,1,2800.0,2800.0,true
375,PICO,15,56,1,0,2800.0,2800.0,true
376,PICO,15,56,1,0,2800.0,2800.0,false
377,PICO,15,56,1,0,2800.0,2800.0,false
378,PICO,15,56,1,0,2800.0,2800.0,false
379,PICO,15,56,1,0,2800.0,2800.0,true
380,PICO,15,56,1,0,2800.0,2800.0,true
381,PICO,48,5,1,0,2800.0,2800.0,false
382,PICO,48,5,1,0,2800.0,2800.0,false
383,PICO,48,5,1,0,2800.0,2800.0,false
384,PICO,48,5,1,0,2800.0,2800.0,false
385,PICO,48,5,1,0,2800.0,2800.0,false
386,PICO,48,5,1,0,2800.0,2800.0,false
387,PICO,7,86,1,0,2800.0,2800.0,false
388,PICO,7,86,1,0,2800.0,2800.0,false
389,PICO,7,86,1,0,2800.0,2800.0,false
390,PICO,7,86,1,0,2800.0,2800.0,false
391,PICO,7,86,1,0,2800.0,2800.0,false
392,PICO,7,86,1,0,2800.0,2800.0,false
393,PICO,37,86,1,0,2800.0,2800.0,false
394,PICO,37,86,1,1,2800.0,2800.0,true
395,PICO,37,86,1,0,2800.0,2800.0,false
396,PICO,37,86,1,0,2800.0,2800.0,false
397,PICO,37,86,1,0,2800.0,2800.0,false
398,PICO,37,86,1,0,2800.0,2800.0,false
399,PICO,30,43,1,0,2800.0,2800.0,false
400,PICO,30,43,1,0,2800.0,2800.0,false
401,PICO,30,43,1,0,2800.0,2800.0,false
402,PICO,30,43,1,0,2800.0,2800.0,false
403,PICO,30,43,1,0,2800.0,2800.0,true
404,PICO,30,43,1,0,2800.0,2800.0,false
405,PICO,36,86,1,0,2800.0,2800.0,false
406,PICO,36,86,1,0,2800.0,2800.0,false
407,PICO,36,86,1,0,2800.0,2800.0,false
408,PICO,36,86,1,0,2800.0,2800.0,false
409,PICO,36,86,1,0,2800.0,2800.0,false
410,PICO,36,86,1,0,2800.0,2800.0,false
411,PICO,9,60,1,0,2800.0,2800.0,false
412,PICO,9,60,1,0,2800.0,2800.0,false
413,PICO,9,60,1,0,2800.0,2800.0,false
414,PICO,9,60,1,0,2800.0,2800.0,false
415,PICO,9,60,1,0,2800.0,2800.0,false
416,PICO,9,60,1,0,2800.0,2800.0,false
417,PICO,94,96,1,0,2800.0,2800.0,false
418,PICO,94,96,1,0,2800.0,2800.0,false
419,PICO,94,96,1,0,2800.0,2800.0,false
420,PICO,94,96,1,0,2800.0,2800.0,false
421,PICO,94,96,1,0,2800.0,2800.0,false
422,PICO,94,96,1,0,2800.0,2800.0,false
423,PICO,30,23,1,0,2800.0,2800.0,false
424,PICO,30,23,1,0,2800.0,2800.0,false
425,PICO,30,23,1,0,2800.0,2800.0,false
426,PICO,30,23,1,0,2800.0,2800.0,false
427,PICO,30,23,1,0,2800.0,2800.0,true
428,PICO,30,23,1,0,2800.0,2800.0,true
429,PICO,67,12,1,0,2800.0,2800.0,false
430,PICO,67,12,1,0,2800.0,2800.0,false
431,PICO,67,12,1,0,2800.0,2800.0,false
432,PICO,67,12,1,12,2800.0,233.33333333333334,true
433,PICO,67,12,1,0,2800.0,2800.0,false
434,PICO,67,12,1,0,2800.0,2800.0,false
435,PICO,40,14,1,0,2800.0,2800.0,false
436,PICO,40,14,1,0,2800.0,2800.0,false
437,PICO,40,14,1,0,2800.0,2800.0,false
438,PICO,40,14,1,0,2800.0,2800.0,false
439,PICO,40,14,1,0,2800.0,2800.0,false
440,PICO,40,14,1,0,2800.0,2800.0,false
441,PICO,79,17,1,0,2800.0,2800.0,false
442,PICO,79,17,1,12,2800.0,233.33333333333334,true
443,PICO,79,17,1,0,2800.0,2800.0,false
444,PICO,79,17,1,0,2800.0,2800.0,true
445,PICO,79,17,1,0,2800.0,2800.0,false
446,PICO,79,17,1,0,2800.0,2800.0,false
447,PICO,54,72,1,0,2800.0,2800.0,false
448,PICO,54,72,1,0,2800.0,2800.0,false
449,PICO,54,72,1,0,2800.0,2800.0,false
450,PICO,54,72,1,0,2800.0,2800.0,false
451,PICO,54,72,1,0,2800.0,2800.0,false
452,PICO,54,72,1,0,2800.0,2800.0,false
453,PICO,52,60,1,0,2800.0,2800.0,true
454,PICO,52,60,1,0,2800.0,2800.0,false
455,PICO,52,60,1,0,2800.0,2800.0,false
456,PICO,52,60,1,0,2800.0,2800.0,true
457,PICO,52,60,1,0,2800.0,2800.0,false
458,PICO,52,60,1,0,2800.0,2800.0,false
